Date,Internal_Number,Instrument_Name,ENTITY_QID,Country,Free_Float_MCAP_USD_Cutoff_Company,Full_MCAP_USD_Cutoff_Company,Weight_Cutoff,CumWeight_Cutoff,Size,Case,Shadow_Company
2019-03-18,CN0QUJ,CHINA SOUTHERN AIRLINES 'A',E004YNJUL,CN,1419768897.7785676,13734917968.826458,0.0007828254676832014,0.6972048643373742,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN40WZ,SHAANXI COAL IND.'A',E004YMSLK,CN,200338635.23191673,13355915515.34,0.00011046177026826188,0.6973153261076425,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN09LT,YUNNAN BAIYAO GROUP 'A',E004YMPKL,CN,198773579.45627144,13251567988.281033,0.00010959883720821473,0.6974249249448506,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN8BR9,SUNNY OPTICAL TECH.(GP.),E004YN6SM,CN,8385563297.946843,12994829223.534546,0.004623592276724278,0.7020485172215749,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,KY00I0,New Oriental Educ & Tech ADR,E004YML9V,CN,12922061807.82,12922061807.82,0.007124905394085912,0.7091734226156609,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN20HI,POWER CONSTRUCTION CORP. 'A',E004YQJKN,CN,193235016.12765375,12882336465.389973,0.000106545010324979,0.7092799676259859,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0YYV,NARI TECH.DEV. 'A',E004YP1HO,CN,190032684.5790132,12668843104.83226,0.00010477932388392259,0.7093847469498699,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN1F8N,GREENLAND HOLDINGS GROUP 'A',E004YQJRQ,CN,155164456.26111582,12666486225.397211,0.00008555384487607084,0.7094703007947459,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN86N0,TAL EDUCATION GROUP CL.A ADR,E004YNBAU,CN,12660043520.0,12660043520.0,0.006980434988356378,0.7164507357831024,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,691316,Guangdong Investment Ltd.,E004YRAAF,CN,5457417133.733343,12542903088.332205,0.0030090848776456506,0.719459820660748,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN1AS2,YONGHUI SUPERSTORES A,E004YPHEN,CN,123938260.95237082,12381441780.961626,0.0000683364928233653,0.7195281571535713,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN7208,BANK OF JIANGSU 'A',E004YM3JN,CN,183884350.79845488,12258964859.84966,0.00010138928464953117,0.7196295464382209,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,B01B1L,China Mengniu Dairy Co. Ltd.,E004YQ6CU,CN,7392196872.859429,12118355529.277754,0.004075874590052481,0.7237054210282733,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN0QWL,Sany 'A',E004YPUUD,CN,181686688.76471403,12112435912.77554,0.00010017754813941,0.7238055985764127,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,697245,CHINA RESOURCES BEER (HLDG),E004YOLQL,CN,5813333196.012619,12088444990.668785,0.003205328194671174,0.7270109267710838,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN0QG5,Baotou Steel 'A',E004YMW6F,CN,181012570.68897632,12067512041.600733,0.00009980585609943169,0.7271107326271833,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN882H,ALIBABA HLTH.INFO.TECH.,E004YMZQK,CN,4461995997.138851,11975297898.92338,0.002460234273849806,0.7295709669010331,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN1AKU,HENAN SHUANGHUI INV. & DEV. A,E004YO3CS,CN,190869019.27954757,11917773947.916216,0.00010524045816014874,0.7296762073591933,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN70LR,POSTAL SAVINGS BOC.'H',E004YM49N,CN,6360439069.628105,11888671158.183372,0.0035069888466655852,0.7331831962058588,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN52Y4,ORIENT SECS.'A',E004YN711,CN,893069989.3261042,11864020094.688858,0.0004924167117352054,0.733675612917594,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN04JM,ZIJIN MINING GROUP 'A',E004YQLMD,CN,2594510381.7334337,11715541001.518135,0.001430548877473837,0.7351061617950678,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN89HX,ENN ENERGY HOLDINGS,E004YQLH2,CN,7803857509.99004,11612883199.38994,0.004302854087414871,0.7394090158824826,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN0SNE,CHINA EASTERN AIRL. 'A',E004YMMPG,CN,1128522874.3440857,11540743851.740372,0.0006222396111661996,0.7400312554936489,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN70PV,XINCHENG HLDG.GP.'A',E004YMU3Y,CN,171395765.6742439,11426388819.339378,0.00009450338758145306,0.7401257588812303,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN083A,WEICHAI POWER 'A',E004YO4LG,CN,2827885213.2967453,11354428256.04976,0.0015592259896079917,0.7416849848708383,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN27DL,LONGI GREEN ENERGY TECH.'A',E004YOJXY,CN,169720261.72472423,11314684024.464144,0.00009357955612906669,0.7417785644269674,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN60UZ,HENGLI PETRO 'A' . 'A',E004YMMKW,CN,147859856.2673928,11282705552.64348,0.00008152626903941749,0.7418600906960069,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0A7G,LUZHOU LAO JIAO 'A',E004YML3P,CN,168378608.62057716,11225238217.405119,0.00009283980177864678,0.7419529304977855,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0LYI,IFLYTEK 'A',E004YNH49,CN,167639128.86985022,11175934548.53988,0.00009243207092709002,0.7420453625687127,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,626404,China Taiping Insurance Holdin,E004YQEIJ,CN,4490325087.5000925,11125681584.489824,0.0024758542338628596,0.7445212168025755,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN86W9,AUTOHOME CL.A ADR,E004YTYB8,CN,11017111050.0,11017111050.0,0.006074562644475623,0.7505957794470511,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN8B2K,SINO BIOPHM.,E004YOESK,CN,5624393220.9648075,10963729475.564926,0.0031011513638064627,0.7536969308108576,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN20MN,SHANGHAI ELECTRIC GP.'A',E004YQ6E7,CN,1118487567.0494444,10910032113.573019,0.0006167063908381844,0.7543136372016959,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,650882,Lenovo Group Ltd.,E004YP8KB,CN,6295778111.158791,10821206791.2664,0.0034713363928515987,0.7577849735945474,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN0UG9,Fosun Pharm 'A',E004YO92D,CN,2088056597.6820004,10615178036.18052,0.0011513027825774658,0.7589362763771249,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN1066,RONGSHENG PETRO 'A',E004YO7GQ,CN,153784464.4100599,10547631303.844986,0.0000847929514884976,0.7590210693286134,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN86KX,HUAZHU GROUP ADR,E004YRENZ,CN,9659604592.04832,10220722243.2,0.0053260671467282635,0.7643471364753416,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN065A,METALLURG.CORP.OF CHINA 'A',E004YNC89,CN,980581563.6682138,10133079142.187754,0.0005406684301798362,0.7648878049055214,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN8CGZ,WANT WANT CHINA HOLDINGS,E004YNUJC,CN,4960243735.091327,10038947045.317398,0.002734955757814569,0.767622760663336,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN03JL,Huayu Automotive 'A',E004YM841,CN,146763382.29696748,9784221050.950956,0.0000809217004014908,0.7677036823637375,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN88YD,HENGAN INTL.GP.,E004YR9I6,CN,5899873853.892855,9748634920.510334,0.003253044573783793,0.7709567269375214,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN40NQ,ZHEJIANG ZHENENG E 'A',E004YP0MS,CN,145848613.51880684,9723240823.467863,0.00008041731951407592,0.7710371442570354,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN8EF0,SUN ART RETAIL GROUP,E004YOMXW,CN,2228578157.5851464,9697903209.682968,0.0012287828964346365,0.7722659271534701,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN00DC,CHINA CITIC BANK 'H',E004YO1HI,CN,8111225336.217317,9668882269.897861,0.00447232910739426,0.7767382562608643,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,HK00UV,CHINA RESOURCES GAS GP.,E004YOPOO,CN,3482867752.309846,9661214292.121624,0.0019203671677458646,0.7786586234286103,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN0ZEC,Pientzehuang 'A',E004YN7C3,CN,143376606.76573732,9558437188.435926,0.00007905431610865163,0.7787376777447189,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN03LN,Bank of Nanjing 'A',E004YQ188,CN,71392183.13524678,9438523310.121664,0.00003936388467110284,0.77877704162939,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,HK2069,CHOW TAI FOOK JEWELLERY GP.,E004YMAQ3,CN,1036965785.4628448,9426961686.025862,0.0005717572960265224,0.7793487989254165,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN813B,HUANENG LANCANG RIVER HYDROP A,E004YQP66,CN,94224263.994,9422426399.4,0.00005195292955326632,0.7794007518549698,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN20QR,GREAT WALL MOTOR 'A',E004YRJIS,CN,2324123320.0903883,9365385887.295488,0.001281464136768934,0.7806822159917387,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN90NV,DALI FOODS GROUP CO.,E004YU7OS,CN,1399971294.588567,9333141963.923782,0.0007719095587627654,0.7814541255505014,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN20FG,FOUNDER SECURITIES 'A',E004YQWF0,CN,137403232.01228458,9160218875.087059,0.00007576074495609637,0.7815298862954575,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,671156,China Resources Power Holdings,E004YN7SJ,CN,3377399117.4232874,9113327354.083345,0.001862214370089738,0.7833921006655472,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN86V8,58 COM CL.A ADR,E004YN9JT,CN,8566519145.755898,9084325711.3,0.004723366857230146,0.7881154675227774,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN13RU,Fuyao Glass 'A',E004YQKAX,CN,1844926178.204517,9071390011.456242,0.0010172466804658682,0.7891327142032433,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN11CD,SHANDONG GOLD-MINING 'A',E004YMKHZ,CN,135822103.32856372,9054813151.483345,0.00007488894969192504,0.7892076031529351,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,634007,Kunlun Energy Co. Ltd.,E004YNRTG,CN,3697342199.0147266,8864402299.244131,0.002038623074964667,0.7912462262278999,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN20GH,CHINA COAL ENERGY 'A',E004YPWGY,CN,969088642.947477,8819556770.692442,0.0005343315178468969,0.7917805577457467,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN14MQ,Sanan Optoelec 'A',E004YPDOG,CN,131755409.10740115,8783693419.3276,0.00007264667504385574,0.7918532044207905,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN86XA,WEIBO CLASS 'A' ADR,E004YREJ3,CN,382342788.981,8769330022.5,0.00021081436075100728,0.7920640187815415,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0XGC,GUANGZHOU BAIYUNSHAN PHARM A,E004YNF5X,CN,996548123.8693141,8765403813.129292,0.0005494719967154004,0.7926134907782569,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN87AO,IQIYI ADS,E004YRLZR,CN,6132131200.50048,8712888889.6,0.0033811055323422264,0.7959945963105992,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN128A,UFIDA NETWORK TECHNOLOGY 'A',E004YNGXJ,CN,130123938.67061977,8674932980.712456,0.00007174712258170293,0.796066343433181,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN608D,UNISPLENDOUR 'A',E004YNUEJ,CN,129244698.23526077,8616312445.96014,0.00007126233114410149,0.796137605764325,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN03NP,ALUMINUM CORP.OF CHINA 'A',E004YP8G3,CN,1722559308.8658247,8600713997.214907,0.0009497766141269936,0.797087382378452,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0133,AECC AVIATION POWER 'A',E004YMDEK,CN,127395884.11815813,8493057174.654651,0.0000702429407502531,0.7971576253192022,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN07MS,Chinese Town 'A',E004YNNZ9,CN,127389734.8639844,8492644603.065916,0.00007023955020353668,0.7972278648694058,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN02FG,Everbright Secu. 'A',E004YN5FL,CN,338607787.3132838,8491731480.142286,0.0001866999621413293,0.7974145648315472,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN70TZ,CHINA RES.PHARM.GP.,E004YNPNP,CN,2487925937.015658,8422227274.934523,0.0013717808498642054,0.7987863456814114,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN90RZ,HAIER ELECTRONICS GP.,E004YOVFH,CN,3593236988.429205,8356365089.370245,0.0019812220357586516,0.8007675677171701,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN0P1P,PICC P&C 'H',E004YQU1Z,CN,8261759241.269426,8261759241.269426,0.004555329780820039,0.8053228974979901,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN04X0,Huajing 'A',E004YNFBP,CN,123009978.12380414,8200662042.798061,0.00006782466062267968,0.8053907221586128,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0RE4,SDIC CAPITAL 'A',E004YOMWZ,CN,121860337.23670693,8124018582.918208,0.00006719077706140593,0.8054579129356743,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN1I5N,MEINIAN ONEHEALTH HLTHCR'A',E004YO3D6,CN,121152481.075627,8076830375.574087,0.00006680048267531475,0.8055247134183495,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN10BB,ZHEJIANG CHINT ELECTRICS 'A',E004YNYWR,CN,120862770.50790338,8057522309.718732,0.00006664074343111391,0.8055913541617806,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN11TU,Hundsun Tech 'A',E004YO3D0,CN,119792581.07470347,7986164703.078933,0.00006605066743715098,0.8056574048292178,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN05AE,DATANG INTL.PWR.GNRTN. 'A',E004YRDQA,CN,837763764.2192776,7907859705.060967,0.0004619222266096435,0.8061193270558275,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN10QQ,Kangmei Pharm 'A',E004YMBV8,CN,118503692.67255786,7900242536.158715,0.0000653400062388533,0.8061846670620663,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0W1W,AISINO 'A',E004YMQ5E,CN,117708332.76632828,7847216905.860646,0.00006490146445114064,0.8062495685265174,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN30KM,AVIC CAPITAL HDG. 'A',E004YNE8Z,CN,117201909.60327709,7813467219.157871,0.00006462223523990673,0.8063141907617574,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN890G,SHIMAO PROPERTY HOLDINGS,E004YR9NQ,CN,2374573031.5772023,7811095498.609218,0.001309280860357499,0.8076234716221149,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN8AVC,TINGYI CYMN.ISLE.HLDG.,E004YR9M7,CN,5185874666.836317,7800653830.981223,0.002859363075050093,0.810482834697165,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN14BF,SINOPEC SHAI.PETROCH.'A',E004YRDSP,CN,1741750968.809702,7791992617.42902,0.0009603584209229372,0.8114431931180879,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN06DI,GD PWR.DEV. 'A',E004YOP15,CN,116823720.27928679,7788241788.025687,0.00006441371099706078,0.811507606829085,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0YIF,Gemdale 'A',E004YOW5S,CN,114525566.97516519,7635033339.484875,0.00006314656608501097,0.8115707533951699,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN00ED,China Telecom Corp Ltd 'H',E004YR9B0,CN,7513415204.2993555,7513415204.2993555,0.004142711380990577,0.8157134647761605,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,PH227,CHINA RESOURCES CMT.HDG.,E004YP8K6,CN,2332915511.1080003,7436772429.41664,0.0012863119335167648,0.8169997767096773,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,608169,Beijing Enterprises Holdings L,E004YNOO9,CN,2816581217.0282125,7404261874.416963,0.0015529932455470047,0.8185527699552243,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN01QQ,SHANGHAI PHARM HDG.'A',E004YOU1P,CN,1957619113.8033357,7363116975.726763,0.0010793827789201795,0.8196321527341445,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0YC9,JIANGSU EXPRESSWAY 'A',E004YRDSO,CN,1719506515.135192,7225793845.791306,0.000948093379141594,0.8205802461132861,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN64CL,ZHEJIANG CENTURY HUATONG 'A',E004YMU8G,CN,106905062.78160343,7126999930.621268,0.000058944808483023276,0.8206391909217691,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN02XY,AVIC Shenyang 'A',E004YMQ63,CN,97788936.16758849,7040240184.8515835,0.000053918401656362014,0.8206931093234254,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,641613,China Merchants Port Holdings,E004YRB6B,CN,2649235357.042631,6988223046.801981,0.0014607228758318823,0.8221538321992573,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,CN0GCR,Huadong Med 'A',E004YO3CU,CN,103700863.3712402,6913389133.110711,0.00005717809214919425,0.8222110102914065,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0ZFD,TONGWEI 'A',E004YMKG3,CN,103647233.58071941,6909813671.849202,0.000057148522008651036,0.8222681588134152,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN0M2N,Dahua Tech 'A',E004YPMK3,CN,102968451.84143452,6864564057.889084,0.00005677425853989784,0.8223249330719551,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN1AIS,INDUSTRIAL SECURITIES A,E004YQLG6,CN,205521889.5979637,6850737303.255444,0.00011331968857424138,0.8224382527605293,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN03XZ,COSCO SHIPPING HDG.'A',E004YQP4I,CN,1210134029.8247433,6845778045.851291,0.0006672379845333533,0.8231054907450627,Standard,Above - Companies in between Upper and Lower GMSR,true
2019-03-18,CN870E,MOMO ADR CL A,E004YP7LI,CN,6782866230.26,6782866230.26,0.0037399047388936494,0.8268453954839563,Standard,Above - Companies in between Upper and Lower GMSR,
