Date,ENTITY_QID,Country,Internal_Number,Instrument_Name,Free_Float,Capfactor,Free_Float_MCAP_USD_Cutoff,Full_MCAP_USD_Cutoff,Status_TOR,FOR_FF,Shadow_Company,Mcap_Units_Index_Currency,ISIN,SEDOL
2021-06-21,E004YN2LJ,TW,TW02OF,Compeq Mftg,1.0,1.0,1657883178.2900414,1657883178.2900414,Pass,1.0,,1680815519.0,TW0002313004,6215273
2021-06-21,E004YOOOK,TW,TW0593,President Sec,0.7132,1.0,1034348550.5661709,1450292415.2638404,Pass,0.7132,,918406837.0,TW0002855004,6154622
2021-06-21,E004YOUQ4,TW,TW070W,JENTECH PRECISION INDL.,0.6124,1.0,761799402.055453,1243957220.8612883,Pass,0.6124,,778315582.0,TW0003653002,B3FJBY3
2021-06-21,E004YP6KA,TW,TW018Y,China Petrochem,1.0,1.0,1552879970.8807058,1552879970.8807058,Pass,1.0,,1505006973.0,TW0001314003,6206084
2021-06-21,E004YPR29,TW,TW08YV,GOLD CIRCUIT ELECTRONICS,0.7475,1.0,816850530.215024,1092776629.0501993,Pass,0.7475,,909483891.0,TW0002368008,6107585
2021-06-21,E004YMNMX,TW,TW11PG,Holtek,0.9021,1.0,697702263.1310306,773420089.9357395,Pass,0.9021,,733948049.0,TW0006202005,6548980
2021-06-21,E004YQXWK,TW,TW10TJ,Mercuries Asst,0.5416,1.0,394288648.5108308,728007105.8176346,Pass,0.5416,,394004025.0,TW0002905007,6580454
2021-06-21,E004YR9X4,TW,TW03UM,King Yuan Elec,1.0,1.0,1909590345.3281798,1909590345.3281798,Pass,1.0,,1812615405.0,TW0002449006,6352493
2021-06-21,E004YOCHG,TW,TW06HC,Shin Zu Shing,0.8601,1.0,663262703.297851,771146033.3657144,Pass,0.8601,,658322321.0,TW0003376000,B02GHN7
2021-06-21,E004YQ2WY,TW,TW05SM,AVC,0.8238,1.0,773901676.0721289,939429079.9613122,Pass,0.8238,,854288784.0,TW0003017000,6544892
2021-06-21,E004YQI2M,TW,TW03WO,Transcend Info,0.5329,1.0,589577436.6995156,1106356608.5560434,Pass,0.5329,,582561762.0,TW0002451002,6350497
2021-06-21,E004YNJXE,TW,TW023U,Tung Ho Steel,0.7369,1.0,1312345504.3168926,1780900399.3986871,Pass,0.7369,,1247112961.0,TW0002006004,6907310
2021-06-21,E004YTBEE,TW,TW10G6,CLEANAWAY,0.7245,1.0,491539784.3699158,678453808.6541281,Pass,0.7245,,489926378.0,TW0008422007,B4VYX10
2021-06-21,E004YMVM6,TW,TW014U,USI Corp,0.676,1.0,1056721636.8278054,1563197687.6150968,Pass,0.676,,980865535.0,TW0001304004,6919003
2021-06-21,E004YOR2E,TW,TW10F5,Career Tech,0.7604,1.0,451949081.6119221,594357024.7395083,Pass,0.7604,,452626332.0,TW0006153000,6431949
2021-06-21,E004YMW58,TW,TW1820,CHAROEN PKPH.ENTER.(TW.),0.6875,1.0,531273058.9050516,772760812.9528023,Pass,0.6875,,552649611.0,TW0001215002,6188610
2021-06-21,E004YOBKO,TW,TW03ZR,Elan Microeltr,1.0,1.0,2322720477.5054193,2322720477.5054193,Pass,1.0,,2246134037.0,TW0002458007,6241513
2021-06-21,E004YPWGR,TW,TW11RI,Sigurd,1.0,1.0,784327051.3154913,784327051.3154913,Pass,1.0,,828919980.0,TW0006257009,6672964
2021-06-21,E004YSMU1,TW,TW0683,Kinsus,0.6142,1.0,1098396531.0074015,1788336911.4415524,Pass,0.6142,,1238956794.0,TW0003189007,6687872
2021-06-21,E004YMX85,TW,TW1OO2,SUNNY FRIEND ENV.TECH.,0.66,1.0,569152305.2482575,862351977.6488751,Pass,0.66,,550526238.0,TW0008341009,B6RXHJ1
2021-06-21,E004YSMPY,TW,TW01VL,China Steel Chem,0.7096,1.0,654646748.1180614,922557424.0671666,Pass,0.7096,,649865406.0,TW0001723005,6136318
2021-06-21,E004YMCF4,TW,TW04KD,U-Ming Marine,0.6075,1.0,1112102007.787262,1830620588.9502254,Pass,0.6075,,1389205037.0,TW0002606001,6911377
2021-06-21,E004YQ1G4,TW,TW02NE,Kinpo Electronic,0.8618,1.0,618039640.4139626,717149733.5970789,Pass,0.8618,,583743286.0,TW0002312006,6161031
2021-06-21,E004YND9Z,TW,TW03NF,Sunplus Tech,0.8433,1.0,539829025.5138277,640138770.9164326,Pass,0.8433,,564676980.0,TW0002401007,6084503
2021-06-21,E004YM5N0,TW,TW604Z,CHILISIN ELECTRONICS,0.8294,1.0,771902217.4554747,930675449.066162,Pass,0.8294,,763783956.0,TW0002456001,6396770
2021-06-21,E004YMY0N,TW,TW18VT,SINBON Elec,0.942,1.0,2110627636.9250798,2240581355.546794,Pass,0.942,,2132553835.0,TW0003023008,6349354
2021-06-21,E004YQJTX,TW,TW1998,RUN LONG CONSTRUCTION,0.5057,1.0,390413683.43399876,772026267.4194163,Pass,0.5057,,373042970.0,TW0001808004,6492816
2021-06-21,E004YQS9Q,TW,TW01I8,Chung-Hsin E M,0.874,1.0,771831836.1736946,883102787.38409,Pass,0.874,,747751974.0,TW0001513000,6194811
2021-06-21,E004YOCXO,TW,TW154Z,TOPCO SCIENT,1.0,1.0,868839667.0537821,868839667.0537821,Pass,1.0,,786959158.0,TW0005434005,6254083
2021-06-21,E004YPTNC,TW,TW1N0D,LOTUS PHARMACEUTICAL,0.43,1.0,380808144.9464068,885600337.0846668,Pass,0.43,,334198485.0,TW0001795003,B04S979
2021-06-21,E004YMD3E,TW,TW0470,Taiwan Goldsun Building Mat.,0.867,1.0,946899523.3908793,1092156313.0229287,Pass,0.867,,882533443.0,TW0002504008,6375564
2021-06-21,E004YQ7UU,TW,TW00XM,Chia Hsin Cement,0.6929,1.0,432704191.54518867,624482885.7630086,Pass,0.6929,,416025637.0,TW0001103000,6190626
2021-06-21,E004YQXXB,TW,TW10A0,China Manmade,0.8449,1.0,503691424.48301584,596155076.9120795,Pass,0.8449,,509956291.0,TW0001718005,6191005
2021-06-21,E004YPYZW,TW,TW026X,Yieh Phui,0.6782,1.0,1089193650.2335174,1606006561.8306062,Pass,0.6782,,1014274798.0,TW0002023009,6987668
2021-06-21,E004YSMU6,TW,TW06OJ,ASROCK,0.41,1.0,291171668.5746609,710174801.4016118,Pass,0.41,,370035297.0,TW0003515003,B1FGXJ9
2021-06-21,E004YNEHL,TW,TW01XN,Johnson Health,0.4627,1.0,402124479.63657135,869082514.8834479,Pass,0.4627,,391303860.0,TW0001736007,6579292
2021-06-21,E004YMWOZ,TW,TW103T,SCINOPHARM TAIWAN,0.4821,1.0,381145951.90514696,790595212.4147416,Pass,0.4821,,353413494.0,TW0001789006,B58KV47
2021-06-21,E004YMO7U,TW,TW18PN,CUB ELECPARTS,0.559,1.0,496229702.9381431,887709665.3634045,Pass,0.559,,450074273.0,TW0002231008,B297JM0
2021-06-21,E004YTW8R,TW,TW1ON1,PHARMAESSENTIA,0.92,1.0,748314993.545334,813385862.5492761,Pass,0.92,,772388840.0,TW0006446008,BJTCKZ4
2021-06-21,E004YQG9A,TW,TW025W,Feng Hsin Iron,1.0,1.0,1584359109.6138735,1584359109.6138735,Pass,1.0,,1488479787.0,TW0002015005,6335030
2021-06-21,E004YR9GB,TW,TW05ZT,TXC Corp,0.9286,1.0,1151393957.220928,1239924571.635718,Pass,0.9286,,1225207786.0,TW0003042008,6336248
2021-06-21,E004YPN52,TW,TW306Y,BIZLINK HOLDING,0.934,1.0,1075291210.216022,1151275385.6702592,Pass,0.934,,1094587086.0,KYG114741062,B5SG8Y4
2021-06-21,E004YSMF4,TW,TW12D5,Nantex Industry,0.7301,1.0,1706075303.8997667,2336769352.006255,Pass,0.7301,,1859498654.0,TW0002108008,6621267
2021-06-21,E004YQXJD,TW,TW03TL,ENNOSTAR,1.0,1.0,1876086873.3232775,1876086873.3232775,Pass,1.0,,1956885548.0,TW0003714002,BK80TL5
2021-06-21,E004YN2V2,TW,TW05QK,WAH LEE INDUS,0.877,1.0,572655771.0232626,652971232.6376996,Pass,0.877,,577463357.0,TW0003010005,6290355
2021-06-21,E004YN9P7,TW,TW15A5,GRAPE KING BIO,0.934,1.0,761719843.1614319,815545870.6225181,Pass,0.934,,763180134.0,TW0001707008,6381691
2021-06-21,E004YM8VV,TW,TW04LE,Evergreen Intl,0.5119,1.0,437331806.8334136,854330546.6564049,Pass,0.5119,,619839412.0,TW0002607009,6324511
2021-06-21,E004YQN3Q,TW,TW046Z,Cathay Red,0.4414,1.0,367115700.3236905,831707522.2557555,Pass,0.4414,,359999134.0,TW0002501004,6179733
2021-06-21,E004YOEB7,TW,TW11B2,Makalot,0.9286,1.0,2234161241.906212,2405945769.875309,Pass,0.9286,,2061991605.0,TW0001477008,6580432
2021-06-21,E004YSMRU,TW,TW08FC,FORMOSA ADVANCED TECHS.,0.37,1.0,235608577.3636045,636779938.8205527,Pass,0.37,,232512093.0,TW0008131004,B1HNZN6
2021-06-21,E004YQOWD,TW,TW03XP,Visual Photonics,1.0,1.0,760253607.5665184,760253607.5665184,Pass,1.0,,807464766.0,TW0002455003,6441573
2021-06-21,E004YMZD7,TW,TW307Z,ASIA PACIFIC TELECOM,0.5243,1.0,631472344.2792164,1204410345.754752,Pass,0.5243,,630405548.0,TW0003682001,B6RN4B2
2021-06-21,E004YTUFR,TW,TW3080,TOPKEY,0.8937,1.0,486612286.821523,544491761.0177051,Pass,0.8937,,456127061.0,TW0004536008,B724LT4
2021-06-21,E004YNNIN,TW,TW12E6,Longchen Paper & Packaging,0.5532,1.0,572231882.0080544,1034403257.4259839,Pass,0.5532,,688157858.0,TW0001909000,6524236
2021-06-21,E004YNYXX,TW,TW12SK,Flexium Intercon,0.946,1.0,1473689672.6216486,1557811493.2575567,Pass,0.946,,1443916925.0,TW0006269004,6683416
2021-06-21,E004YTSGK,TW,TW1AQQ,GOURMET MASTER,0.5427,1.0,590963440.971951,1088932082.13,Pass,0.5427,,634631889.0,KYG4002A1004,B5MY7H0
2021-06-21,E004YQ3GJ,TW,TW07HD,Farglory,0.272,1.0,422800534.2824931,1554413728.9797542,Pass,0.272,,405593996.0,TW0005522007,6203687
2021-06-21,E004YMB5L,TW,TW04ZS,China Bills Fin,0.6589,1.0,509672881.2781798,773520839.699772,Pass,0.6589,,511526397.0,TW0002820008,6198954
2021-06-21,E004YSMVN,TW,TW10J9,Lotes,0.7483,1.0,1663373820.7745392,2222870266.971187,Pass,0.7483,,1579832851.0,TW0003533006,B1GJFG8
2021-06-21,E004YOE8N,TW,TW01PF,Oriental Union,0.7002,1.0,487508045.20161414,696241138.5341532,Pass,0.7002,,462838211.0,TW0001710002,6661519
2021-06-21,E004YOCXT,TW,TW10SI,YULON FINANCE,0.5425,1.0,884877074.126511,1631109814.0580847,Pass,0.5425,,884026601.0,TW0009941005,6201465
2021-06-21,E004YOSB4,TW,TW08KH,Ton Yi Ind,0.4884,1.0,367396755.8268345,752245609.8010535,Pass,0.4884,,386490393.0,TW0009907006,6897864
2021-06-21,E004YO2HJ,TW,TW08NK,Taiwan Secom,0.6232,1.0,935078853.5084214,1500447454.2818058,Pass,0.6232,,930997267.0,TW0009917005,6877811
2021-06-21,E004YMWKZ,TW,TW05F9,IBF Financial Holdings,0.8608,1.0,1544475323.5459216,1794232485.531972,Pass,0.8608,,1441313690.0,TW0002889003,6518392
2021-06-21,E004YQXHT,TW,TW14B5,Taiwan Sakura,0.6896,1.0,374514918.90185857,543090079.614064,Pass,0.6896,,362962862.0,TW0009911008,6874027
2021-06-21,E004YOOOL,TW,TW11KB,TCC,0.7234,1.0,602013259.0929091,832199694.6266367,Pass,0.7234,,584935425.0,TW0008926007,6245775
2021-06-21,E004YPARP,TW,TW05IC,O-BANK,0.6263,1.0,436523391.5185446,696987692.0302485,Pass,0.6263,,422751354.0,TW0002897006,B02JY57
2021-06-21,E004YMNAS,TW,TW04MF,T JOIN Trans,0.466,1.0,535284726.4223368,1148679670.434199,Pass,0.466,,576431784.0,TW0002608007,6871772
2021-06-21,E004YNBTP,TW,TW10D3,Kings Town Bank,0.783,1.0,1318766639.1727886,1684248581.319015,Pass,0.783,,1253931276.0,TW0002809001,6575159
2021-06-21,E004YQ8Q0,TW,TW08VS,Ruentex C D,0.6793,1.0,1944172936.6853693,2862024049.293934,Pass,0.6793,,1972265933.0,TW0009945006,6748423
2021-06-21,E004YQGK3,TW,TW13ZS,ADIMMUNE,0.8005,1.0,651397138.84472,813737837.4075203,Pass,0.8005,,646107202.0,TW0004142005,B3ML0F6
2021-06-21,E004YR99N,TW,TW20D4,PRIMAX ELECTRONICS,0.9429,1.0,810401120.8857054,859477273.1845427,Pass,0.9429,,794133686.0,TW0004915004,B5M70F8
2021-06-21,E004YNI51,TW,TW04WP,Formosa Hotel,0.4296,1.0,276145261.9167066,642796233.5118871,Pass,0.4296,,294298212.0,TW0002707007,6107574
2021-06-21,E004YP8MQ,TW,TW02C3,TSRC,0.7015,1.0,651521316.456974,928754549.4753729,Pass,0.7015,,686271792.0,TW0002103009,6870876
2021-06-21,E004YQXG1,ZA,ZA103D,IMPERIAL LOGISTICS,0.7734,1.0,566701770.2483857,732740845.9379178,Pass,0.7734,,550655824.0,ZAE000067211,B095WZ4
2021-06-21,E004YNTK0,ZA,ZA104E,MOMENTUM METROPOLITAN HOLDINGS,0.603,1.0,1281412605.372368,2125062363.8016055,Pass,0.603,,1207349640.0,ZAE000269890,BK9S758
2021-06-21,E004YT9TY,ZA,ZA20NY,JSE,0.8952,1.0,651716121.3412446,728011753.062159,Pass,0.8952,,623110240.0,ZAE000079711,B12W5L6
2021-06-21,E004YRCPY,ZA,ZA203E,DATATEC,0.57,1.0,260786739.12784177,457520594.96112597,Pass,0.57,,217120428.0,ZAE000017745,6149479
2021-06-21,E004YRU3E,ZA,ZA808P,MOTUS HOLDINGS,0.7938,1.0,1050930666.9887204,1323923742.7421522,Pass,0.7938,,1039610885.0,ZAE000261913,BDRN3H0
2021-06-21,E004YPN1K,ZA,ZA13V8,INVESTEC PROPERTY,0.64,1.0,401004426.7328951,626569416.7701485,Pass,0.64,,385072499.0,ZAE000180915,BCDYGW6
2021-06-21,E004YNYKP,ZA,ZA20JU,HYPROP INVESTMENTS,0.8787,1.0,430862042.1620155,490340323.38911515,Pass,0.8787,,483124047.0,ZAE000190724,BN8SXL8
2021-06-21,E004YSLEV,ZA,ZA20AL,CORONATION FD.MGRS.,0.5273,1.0,729999118.0684773,1384409478.6051152,Pass,0.5273,,607429031.0,ZAE000047353,6622710
2021-06-21,E004YRCQG,ZA,ZA00R0,Truworths International Ltd,0.867,1.0,1538159116.6937065,1774116628.251103,Pass,0.867,,1515442428.0,ZAE000028296,6113485
2021-06-21,E004YQRKR,ZA,ZA21HT,VUKILE PROPERTY FUND,0.8623,1.0,603992193.4733453,700443225.6446078,Pass,0.8623,,613459848.0,ZAE000180865,BTLK2B6
2021-06-21,E004YPBLE,ZA,ZA106G,ROYAL BAFOKENG PLATINUM,0.5153,1.0,1089469193.9973218,2114242565.4906301,Pass,0.5153,,985163981.0,ZAE000149936,B59KXT5
2021-06-21,E004YU4J1,ZA,ZA00V4,NINETY ONE,0.41,1.0,408029267.8784508,995193336.2889045,Pass,0.41,,384286364.0,ZAE000282356,BKTT3Y2
2021-06-21,E004YSLDX,ZA,ZA215H,AVI,0.8543,1.0,1535858698.0499966,1797797843.9072886,Pass,0.8543,,1419268901.0,ZAE000049433,6040958
2021-06-21,E004YU8RR,ZA,ZA703J,DIS-CHEM PHARMACIES,0.2846,1.0,543618849.1053904,1910115422.0147238,Pass,0.2846,,551667492.0,ZAE000227831,BYMPX12
2021-06-21,E004YRQTI,ZA,ZA20MX,REUNERT,0.7784,1.0,555351713.1194897,713452868.8585428,Pass,0.7784,,520945133.0,ZAE000057428,6728726
2021-06-21,E004YO1UB,ZA,ZA208J,RESILIENT REIT,0.8087,1.0,1166278470.1806164,1442164548.263406,Pass,0.8087,,1165553538.0,ZAE000209557,BZ1MVY0
2021-06-21,E004YRUWX,ZA,ZA804L,EQUITES,0.88,1.0,735945763.9947873,836302004.5395311,Pass,0.88,,742672846.0,ZAE000188843,BN898F0
2021-06-21,E004YNZ40,ZA,ZA214G,AECI,0.8841,1.0,720512364.6789289,814967045.2199172,Pass,0.8841,,660064685.0,ZAE000000220,6009205
2021-06-21,E004YQHA7,ZA,ZA00T2,PICK N PAY STORES,0.6174,1.0,1291236590.2816026,2091410091.1590586,Pass,0.6174,,1118551191.0,ZAE000005443,6688068
2021-06-21,E004YRZIP,ZA,ZA105F,TRANSACTION CAPITAL,0.685,1.0,1229320034.252729,1794627787.2302608,Pass,0.685,,1184687259.0,ZAE000167391,B7WF5R3
2021-06-21,E004YRDRI,ZA,ZA21AM,SANTAM,0.3102,1.0,702770107.871242,2265538710.0942683,Pass,0.3102,,626666869.0,ZAE000093779,6061001
2021-06-21,E004YMZSH,ZA,ZA20W7,NETCARE,0.8372,1.0,1304036284.4254463,1557616202.1326401,Pass,0.8372,,1249835063.0,ZAE000011953,6636421
2021-06-21,E004YRE4S,ZA,ZA20X8,BARLOWORLD,0.6826,1.0,1184173933.587201,1734799199.512454,Pass,0.6826,,1039202730.0,ZAE000026639,6079123
2021-06-21,E004YSLGH,ZA,ZA00S1,MASSMART,0.3798,1.0,394973535.0755038,1039951382.505276,Pass,0.3798,,364635635.0,ZAE000152617,B3V5GG2
2021-06-21,E004YRDYZ,ZA,ZA20KV,INVESTEC,0.764,1.0,1019679112.5983237,1334658524.3433554,Pass,0.764,,938489623.0,ZAE000081949,B17BBR6
2021-06-21,E004YRCOU,ZA,ZA218K,LIBERTY HOLDINGS,0.3238,1.0,447488626.49688816,1381990816.8526504,Pass,0.3238,,406398575.0,ZAE000127148,6515058
2021-06-21,E004YU13W,ZA,LU10M2,MAS REAL ESTATE N,0.52,1.0,442838520.77744824,851612539.9566312,Pass,0.52,,467451580.0,VGG5884M1041,B96TSD2
2021-06-21,E004YRBI8,ZA,ZA00W5,DRD GOLD,0.499,1.0,543375294.619034,1088928446.1303284,Pass,0.499,,462089107.0,ZAE000058723,6267780
2021-09-20,E004YN7MB,BR,BR02X1,EcoRodovias Infr,0.3374,1.0,362681667.17970353,1074930845.2273371,Pass,0.3374,,410765729.0,BRECORACNOR8,B5720R0
2021-09-20,E004YRHEW,BR,BR10Y1,HIDROVIAS DO BRASIL ON,0.7031,1.0,463658900.8365958,659449439.3921148,Pass,0.7031,,384117022.0,BRHBSAACNOR0,BJP5P29
2021-09-20,E004YPHFT,BR,BR1047,FLEURY ON,0.7727,1.0,1133319940.3851793,1466701100.5373096,Pass,0.7727,,1086727876.0,BRFLRYACNOR5,B4X4D29
2021-09-20,E004YRBVP,BR,BR10TW,CESP,0.8675,1.0,837857133.7734116,965829549.0183418,Pass,0.8675,,832478887.0,BRCESPACNPB4,B17MHG0
2021-09-20,E004YPXU3,BR,BR906H,ALIANSCE SONAE SHOPPING CENTER,0.5788,1.0,754187062.7727618,1303018422.2058775,Pass,0.5788,,674681795.0,BRALSOACNOR5,BJVHGR1
2021-09-20,E004YOPUL,BR,BR209D,YDUQS PART,1.0,1.0,1544969692.955579,1544969692.955579,Pass,1.0,,1398543906.0,BRYDUQACNOR3,BJGV3C2
2021-09-20,E004YP4CK,BR,BR902D,GUARARAPES ON,0.1725,1.0,259198601.07593834,1502600585.9474688,Pass,0.1725,,223086259.0,BRGUARACNOR4,2211747
2021-09-20,E004YMV5V,BR,BR026A,Bradespar,1.0,1.0,2786018582.7806797,2786018582.7806797,Pass,1.0,,2399844064.0,BRBRAPACNPR2,B01SCS4
2021-09-20,E004YRX02,BR,BR0608,GRUPO DE MODA SOMA ON,0.6244,1.0,1042965650.4001677,1670348575.2725303,Pass,0.6244,,1584924159.0,BRSOMAACNOR3,BLD4B35
2021-09-20,E004YMY47,BR,BR10BE,BANRISUL,1.0,1.0,493715293.3235896,493715293.3235896,Pass,1.0,,433895316.0,BRBRSRACNPB4,B23F8S9
2021-09-20,E004YO24M,BR,BR30BG,SAO MARTINHO,0.4626,1.0,1028099149.2742437,2222436552.6896753,Pass,0.4626,,954815065.0,BRSMTOACNOR3,B1P3R43
2021-09-20,E004YTC5D,BR,BR705E,AREZZO INDUSTRIA E ON,0.5416,1.0,942488269.7852999,1740192521.760155,Pass,0.5416,,839970128.0,BRARZZACNOR3,B3NS1W0
2021-09-20,E004YR9AO,BR,BR05OV,BANCO PAN PN,0.5676,1.0,1141161516.2027526,2010503023.6130245,Pass,0.5676,,940313702.0,BRBPANACNPR1,BPY3V40
2021-09-20,E004YNQYW,BR,BR045B,MRV ENGENHARIA,0.6223,1.0,803534149.1111887,1291232764.1188955,Pass,0.6223,,761562164.0,BRMRVEACNOR2,B235JN1
2021-09-20,E004YQD53,BR,BR1115,GAEC EDUCACAO ON,0.5565,1.0,425398146.74728674,764417154.9816474,Pass,0.5565,,381565871.0,BRANIMACNOR6,BFMXX80
2021-09-20,E004YNEP6,BR,BR1159,SANTOS BRASIL PARTICIPACOES ON,0.5962,1.0,790462476.7653534,1325834412.5551047,Pass,0.5962,,697419305.0,BRSTBPACNOR3,2835545
2021-09-20,E004YPPIH,BR,BR02TX,Dexco,0.4346,1.0,1210333014.8679802,2784935607.151358,Pass,0.4346,,1009552818.0,BRDXCOACNOR8,BN7F4X9
2021-09-20,E004YODYG,BR,BR1137,SIMPAR ON,0.4458,1.0,1065314895.878967,2389670022.1600876,Pass,0.4458,,920070444.0,BRSIMHACNOR0,BMC4304
2021-09-20,E004YO4IX,BR,BR701A,CVC BRA.OPD.E ACDV. ON,1.0,1.0,941004589.8219296,941004589.8219296,Pass,1.0,,874444846.0,BRCVCBACNOR1,BGSH2S6
2021-09-20,E004YRB5R,BR,BR10DG,GOL LINHAS AEREAS INTELIG,0.5823,1.0,673034272.0286396,1155820491.2049448,Pass,0.5823,,647978414.0,BRGOLLACNPR4,B01NTS8
2021-09-20,E004YMR5R,BR,BR602A,CTEEP CPAD.TMO.DE ENELA. PN,0.4745,1.0,914161830.2344195,1926579199.651042,Pass,0.4745,,878311788.0,BRTRPLACNPR1,2440972
2021-09-20,E004YS05R,BR,BR1148,SLC AGRICOLA ON,0.4773,1.0,723919542.6393527,1516697135.2175837,Pass,0.4773,,727077881.0,BRSLCEACNOR2,B1Y4WK8
2021-09-20,E004YT8UZ,BR,BR05X4,LOCAWEB SERVICO DE INTERNET ON,0.7325,1.0,2051451696.3527858,2800616650.3109703,Pass,0.7325,,1860111058.0,BRLWSAACNOR8,BL3W4C9
2021-09-20,E004YQE8Q,BR,BR02JN,COPEL - CIA PR DE ENERGIA,0.6185,1.0,1387712686.4114316,2243674513.1955233,Pass,0.6185,,1352234598.0,BRCPLEACNPB9,2200154
2021-09-20,E004YS2PL,BR,BR2037,MARCOPOLO PN,1.0,1.0,328668611.1501519,328668611.1501519,Pass,1.0,,295213297.0,BRPOMOACNPR7,2599131
2021-09-20,E004YQ0XY,BR,BR10GJ,IOCHPE MAXION S.A.,0.769,1.0,359278740.3890167,467202523.2627005,Pass,0.769,,357910618.0,BRMYPKACNOR7,B06YX28
2021-09-20,E004YP2V0,BR,BR05U1,OMEGA GERACAO ON,0.63,1.0,799457745.7105306,1268980548.746874,Pass,0.63,,822980684.0,BROMGEACNOR0,BF2VKB6
2021-09-20,E004YR9ZI,BR,BR03DI,METALURGICA GERDAU PN,1.0,1.0,1823817823.3715286,1823817823.3715286,Pass,1.0,,1523998644.0,BRGOAUACNPR8,2648862
2021-09-20,E004YRMEL,BR,BR10Z2,PET CENTER COM. E PARTICIP. ON,0.665,1.0,1355165959.5586016,2037843548.2084234,Pass,0.665,,1253325315.0,BRPETZACNOR2,BN6KT07
2021-09-20,E004YOT4B,BR,BR309E,IGUATEMI,0.4941,1.0,582773055.6300617,1179463783.9102645,Pass,0.4941,,527769784.0,BRIGTAACNOR5,B1NXMK6
2021-09-20,E004YU0ZS,BR,BR05W3,GRUPO SBF ON,0.6037,1.0,989723575.7408838,1639429477.7884443,Pass,0.6037,,835932358.0,BRSBFGACNOR1,BNDRCL3
2021-09-20,E004YP6YQ,BR,BR028C,BR Malls Partic,1.0,1.0,1540063528.9772146,1540063528.9772146,Pass,1.0,,1388979612.0,BRBRMLACNOR9,B1RYG58
2021-09-20,E004YMFI4,BR,BR05V2,MINERVA ON,0.4899,1.0,439682009.0507193,897493384.4676859,Pass,0.4899,,488966018.0,BRBEEFACNOR6,B23GH52
2021-09-20,E004YP7CN,BR,BR10HK,RANDON PN,0.847,1.0,439604376.11940753,519013431.0736807,Pass,0.847,,413814815.0,BRRAPTACNPR4,B010V49
2021-09-20,E004YSDX1,BR,BR049F,Odontoprev,0.4999,1.0,651071612.2116542,1302403705.1643412,Pass,0.4999,,686069484.0,BRODPVACNOR4,B1H6R62
2021-09-20,E004YM8HL,BR,BR02OS,Cyrela Braz Rlty,0.7641,1.0,1206363916.2792463,1578803711.921537,Pass,0.7641,,1111025738.0,BRCYREACNOR7,2189855
2021-09-20,E004YQQZM,BR,BR044A,MARFRIG GLOBAL FOODS,0.5423,1.0,1543986128.7540631,2847107004.894087,Pass,0.5423,,1508886643.0,BRMRFGACNOR0,B1YWHR4
2021-09-20,E004YPE16,BR,BR20BF,QUALICORP,0.6256,1.0,741665104.8527339,1185526062.7441397,Pass,0.6256,,720289709.0,BRQUALACNOR6,B4LHBQ0
2021-09-20,E004YN2D6,BR,BR05T0,CONSTRUTORA TENDA ON,1.0,1.0,411705067.97025865,411705067.97025865,Pass,1.0,,376607558.0,BRTENDACNOR4,B28J1X2
2021-09-20,E004YRDYJ,BR,BR2059,OI ON,1.0,1.0,1256763303.4730058,1256763303.4730058,Pass,1.0,,1054754337.0,BROIBRACNOR1,B7XL4M8
2021-09-20,E004YSEE1,BR,BR3049,GRENDENE,0.3041,1.0,572854107.2495468,1883768849.883416,Pass,0.3041,,486348142.0,BRGRNDACNOR3,B03L0B0
2021-09-20,E004YM4NC,BR,BR02LP,CPAD.SANMT.DE MINASGR.ON,0.4996,1.0,518020461.3835149,1036870419.1023116,Pass,0.4996,,509263855.0,BRCSMGACNOR5,B0YBZJ2
2021-09-20,E004YNX5Q,BR,BR02Z3,EDP Brasil,0.4736,1.0,1035191237.3583642,2185792308.6114106,Pass,0.4736,,981251149.0,BRENBRACNOR2,B0D7494
2021-09-20,E004YR1X5,BR,BR804E,BK BRA.OPEAS.A RTR. ON,0.7859,1.0,396488082.16031873,504501949.56141835,Pass,0.7859,,344248680.0,BRBKBRACNOR4,BFB3ZZ2
2021-09-20,E004YS0D1,BR,BR05Z6,LOJAS QUERO-QUERO ON,1.0,1.0,726176286.8145076,726176286.8145076,Pass,1.0,,612389960.0,BRLJQQACNOR5,BLD0BZ5
2021-09-20,E004YMZK7,BR,BR907I,COMPANHIA DE LOCACAO AMERICAS,0.6786,1.0,1680409305.500377,2476288395.962831,Pass,0.6786,,1598311111.0,BRLCAMACNOR3,B82CQN4
2021-09-20,E004YR30P,BR,BR703C,CIA SANEAMENTO PN,1.0,1.0,769441011.6189195,769441011.6189195,Pass,1.0,,708727018.0,BRSAPRACNPR6,2762085
2021-09-20,E004YMHFJ,BR,BR03TY,LIGHT,0.7999,1.0,806199608.1250163,1007875494.5930943,Pass,0.7999,,754702349.0,BRLIGTACNOR2,B0W1X34
2021-09-20,E004YSEE2,BR,BR20AE,EZTEC,0.6676,1.0,793310710.4150165,1188302442.20344,Pass,0.6676,,720668622.0,BREZTCACNOR0,B1YW5V4
2021-09-20,E004YMXD8,CL,CL00MJ,RIPLEY CORPORATION,0.5844,1.0,255051386.83544695,436432900.1291016,Pass,0.5844,,223121638.0,CL0000001173,B0D6PM1
